1,10,10
1,10,20
1,10,30
1,10,40
1,10,50
1,10,60
1,10,70
1,10,80
1,10,90
1,10,100
1,10,110
1,10,120
1,10,130
1,10,140
1,10,150
1,10,160
1,10,170
1,10,180
1,10,190
1,10,200
1,10,210
1,10,220
1,10,230
1,10,240
1,10,250
1,10,260
1,20,10
1,20,260
1,30,10
1,30,260
1,40,10
1,40,260
1,50,10
1,50,260
1,60,10
1,60,260
1,70,10
1,70,260
1,80,10
1,80,260
1,90,10
1,90,260
1,100,10
1,100,260
1,110,10
1,110,260
1,120,10
1,120,260
1,130,10
1,130,260
1,140,10
1,140,260
1,150,10
1,150,260
1,160,10
1,160,260
1,170,10
1,170,260
1,180,10
1,180,260
1,190,10
1,190,260
1,200,10
1,200,260
1,210,10
1,210,260
1,220,10
1,220,260
1,230,10
1,230,260
1,240,10
1,240,260
1,250,10
1,250,260
1,260,10
1,260,20
1,260,30
1,260,40
1,260,50
1,260,60
1,260,70
1,260,80
1,260,90
1,260,100
1,260,110
1,260,120
1,260,130
1,260,140
1,260,150
1,260,160
1,260,170
1,260,180
1,260,190
1,260,200
1,260,210
1,260,220
1,260,230
1,260,240
1,260,250
1,260,260
