1,640.0999983333417,369.99950000416663
2,640.1999966666833,379.9990000083333
3,640.299995000025,389.99850001249996
4,640.3999933333666,399.9980000166666
5,640.4999916667083,409.9975000208333
6,640.59999000005,419.9970000249999
7,640.6999883333916,429.99650002916655
8,640.7999866667334,439.9960000333332
9,640.899985000075,449.9955000374999
10,640.9999833334167,459.9950000416665
11,641.0999816667584,469.9945000458332
12,641.1999800001,479.99400004999984
13,641.2999783334417,489.9935000541665
14,641.3999766667833,499.9930000583331
15,641.499975000125,509.9925000624998
16,641.5999733334667,519.9920000666664
17,641.6999716668083,529.9915000708331
18,641.79997000015,539.9910000749998
19,641.8999683334916,549.9905000791664
20,641.9999666668333,559.990000083333
21,642.099965000175,569.9895000874997
22,642.1999633335166,579.9890000916664
23,642.2999616668583,589.988500095833
24,642.3999600002,599.9880000999997
25,642.4999583335417,609.9875001041663
26,642.5999566668834,619.987000108333
27,642.699955000225,629.9865001124997
28,642.7999533335667,639.9860001166662
29,642.8999516669084,649.985500120833
30,642.99995000025,659.9850001249996
31,643.0999483335917,669.9845001291662
32,643.1999466669333,679.9840001333329
33,643.299945000275,689.9835001374995
34,643.3999433336166,699.9830001416663
35,643.4999416669583,709.9825001458328
1,640.1999866669333,369.9980000666658
2,640.3999733338667,379.99600013333156
3,640.5999600008,389.99400019999734
4,640.7999466677334,399.9920002666631
5,640.9999333346667,409.9900003333289
6,641.1999200015999,419.9880003999947
7,641.3999066685333,429.98600046666047
8,641.5998933354666,439.98400053332625
9,641.7998800024,449.982000599992
10,641.9998666693333,459.98000066665776
11,642.1998533362666,469.97800073332354
12,642.3998400032,479.9760007999893
13,642.5998266701333,489.9740008666551
14,642.7998133370667,499.9720009333209
15,642.999800004,509.97000099998667
16,643.1997866709333,519.9680010666525
17,643.3997733378666,529.9660011333183
18,643.5997600047999,539.964001199984
19,643.7997466717333,549.9620012666497
20,643.9997333386666,559.9600013333155
21,644.1997200055999,569.9580013999813
22,644.3997066725333,579.9560014666471
23,644.5996933394666,589.9540015333129
24,644.7996800064,599.9520015999786
25,644.9996666733333,609.9500016666444
26,645.19965334026665,619.9480017333102
27,645.3996400071999,629.946001799976
28,645.5996266741332,639.9440018666418
29,645.7996133410666,649.9420019333076
30,645.9996000079999,659.9400019999733
31,646.1995866749332,669.9380020666391
32,646.3995733418666,679.9360021333049
33,646.5995600087999,689.9340021999707
34,646.7995466757333,699.9320022666365
35,646.9995333426666,709.9300023333022
1,640.299955002025,369.9955003374899
2,640.5999100040499,379.9910006749798
3,640.8998650060748,389.9865010124696
4,641.1998200080998,399.9820013499595
5,641.4997750101248,409.9775016874494
6,641.7997300121498,419.97300202493926
7,642.0996850141747,429.96850236242915
8,642.3996400161997,439.964002699919
9,642.6995950182246,449.95950303740887
10,642.9995500202496,459.95500337489875
11,643.2995050222745,469.95050371238864
12,643.5994600242994,479.9460040498785
13,643.8994150263244,489.94150438736835
14,644.1993700283494,499.9370047248583
15,644.4993250303744,509.9325050623481
16,644.7992800323993,519.928005399838
17,645.0992350344243,529.9235057373279
18,645.3991900364492,539.9190060748177
19,645.6991450384742,549.9145064123077
20,645.9991000404991,559.9100067497975
21,646.2990550425241,569.9055070872873
22,646.599010044549,579.9010074247773
23,646.898965046574,589.8965077622671
24,647.198920048599,599.892008099757
25,647.498875050624,609.8875084372469
26,647.7988300526489,619.8830087747367
27,648.0987850546738,629.8785091122267
28,648.3987400566988,639.8740094497166
29,648.6986950587237,649.8695097872064
30,648.9986500607487,659.8650101246963
31,649.2986050627736,669.8605104621861
32,649.5985600647986,679.856010799676
33,649.8985150668236,689.851511137166
34,650.1984700688486,699.8470114746558
35,650.4984250708735,709.8425118121456
1,640.3998933418663,369.99200106660976
2,640.7997866837327,379.9840021332196
3,641.199680025599,389.97600319982934
4,641.5995733674654,399.9680042664391
5,641.9994667093317,409.9600053330489
6,642.3993600511981,419.95200639965867
7,642.7992533930644,429.94400746626843
8,643.1991467349308,439.93600853287825
9,643.5990400767971,449.928009599488
10,643.9989334186635,459.9200106660978
11,644.3988267605298,469.9120117327076
12,644.7987201023961,479.90401279931734
13,645.1986134442625,489.8960138659271
14,645.5985067861288,499.8880149325369
15,645.9984001279951,509.8800159991467
16,646.3982934698614,519.8720170657565
